region_id,region_label,profile,mean,q05,q95,p_talarico
2450099,"County 245, VTD 0099 (hispanic)",hispanic,0.7554123997055535,0.6826952149427288,0.8198656713758725,1
2450100,"County 245, VTD 0100 (suburbs)",suburbs,0.48012931121103836,0.39631261083486696,0.5646616836132109,0.34944
2450101,"County 245, VTD 0101 (rural)",rural,0.42466082343415656,0.3433728579349867,0.5086328699478049,0.06997
2450102,"County 245, VTD 0102 (rural)",rural,0.08388734940600079,0.060060806555204925,0.11237646734395272,0
2450103,"County 245, VTD 0103 (rural)",rural,0.1833310088598258,0.13617146381688627,0.237340287080604,0
2450104,"County 245, VTD 0104 (rural)",rural,0.3346588250771969,0.26184957652813434,0.4128544229655151,3.5e-4
2470001,"County 247, VTD 0001 (hispanic)",hispanic,0.6398680860840281,0.5601706128187923,0.7149373725892687,0.99752
2470002,"County 247, VTD 0002 (hispanic)",hispanic,0.6419656194697361,0.562192734556449,0.7170239695807709,0.99766
2470003,"County 247, VTD 0003 (hispanic)",hispanic,0.5905977838663807,0.5079683258993368,0.6700883126417133,0.9638
2470004,"County 247, VTD 0004 (hispanic)",hispanic,0.6551956295420781,0.575948973811011,0.7292972093631106,0.99913
2470005,"County 247, VTD 0005 (hispanic)",hispanic,0.6575075336502564,0.5787691499261749,0.731080975019418,0.99933
2490001,"County 249, VTD 0001 (hispanic)",hispanic,0.6821929904092422,0.6066866204756359,0.7520521673276243,0.99992
2490002,"County 249, VTD 0002 (rural)",rural,0.2623195662276041,0.20077652450158714,0.3304160134190755,0
2490003,"County 249, VTD 0003 (rural)",rural,0.25842491985889987,0.19742533667071305,0.3260429448070599,0
2490004,"County 249, VTD 0004 (hispanic)",hispanic,0.4864483828291465,0.40341599433352393,0.5699619898328607,0.39318
2490005,"County 249, VTD 0005 (hispanic)",hispanic,0.6301465630249313,0.5499938274276595,0.7059730835063285,0.99575
2490006,"County 249, VTD 0006 (hispanic)",hispanic,0.5739770023373888,0.49153043188364326,0.6538820262111904,0.93074
2490007,"County 249, VTD 0007 (urban)",urban,0.4967008824533141,0.41353448017618627,0.57998770677941,0.47251
2490008,"County 249, VTD 0008 (rural)",rural,0.2849507353269918,0.21967421099838333,0.35650607810208523,0
2490009,"County 249, VTD 0009 (hispanic)",hispanic,0.6019270670001943,0.5203063704900095,0.6800897182646103,0.97998
2490010,"County 249, VTD 0010 (hispanic)",hispanic,0.6698353514522163,0.5934003234652664,0.7409508089540173,0.9998
2490011,"County 249, VTD 0011 (hispanic)",hispanic,0.5486432985965849,0.4653803114047921,0.6302103170587756,0.83238
2490012,"County 249, VTD 0012 (hispanic)",hispanic,0.5825663215503041,0.5001970821483713,0.662098528552876,0.9507
2490013,"County 249, VTD 0013 (hispanic)",hispanic,0.6994131056543975,0.6263248378480069,0.7665719717388649,0.99998
2490014,"County 249, VTD 0014 (rural)",rural,0.34395198600616,0.2709674429204229,0.42195271148890623,7.5e-4
2490015,"County 249, VTD 0015 (hispanic)",hispanic,0.5560225280250954,0.47278873055830267,0.6372979950555884,0.86618
2490016,"County 249, VTD 0016 (hispanic)",hispanic,0.6925691020978213,0.6183903039363325,0.760907060847095,0.99998
2490017,"County 249, VTD 0017 (hispanic)",hispanic,0.5921317190500561,0.5099532820078976,0.6711507612439924,0.96734
2490018,"County 249, VTD 0018 (hispanic)",hispanic,0.5153340213869576,0.43155391215392463,0.5985666526660374,0.61935
2490019,"County 249, VTD 0019 (rural)",rural,0.2590945893294532,0.1981385830468216,0.3266263064333022,0
2490020,"County 249, VTD 0020 (hispanic)",hispanic,0.712122562320235,0.640354737038328,0.777689618827241,1
2490022,"County 249, VTD 0022 (hispanic)",hispanic,0.6266004779760621,0.546327913085151,0.7026651507340345,0.99468
2510001,"County 251, VTD 0001 (rural)",rural,0.23782358393427858,0.17986355075161567,0.30270670592392196,0
2510002,"County 251, VTD 0002 (rural)",rural,0.2704399679642504,0.2066545232639217,0.3408837500465688,0
2510003,"County 251, VTD 0003 (suburbs)",suburbs,0.32350519717578613,0.2486427361748806,0.40461440976130714,3.1e-4
2510004,"County 251, VTD 0004 (urban)",urban,0.34736764745546395,0.27357947526254106,0.4261419895397204,8.7e-4
2510005,"County 251, VTD 0005 (suburbs)",suburbs,0.2966071675811928,0.22604831745306686,0.3739478102220677,3e-5
2510006,"County 251, VTD 0006 (rural)",rural,0.22044933567370634,0.16573107360700168,0.28215697642140114,0
2510007,"County 251, VTD 0007 (suburbs)",suburbs,0.2984360696439975,0.2275993954737992,0.3760179919909887,3e-5
2510008,"County 251, VTD 0008 (urban)",urban,0.33125359031366236,0.2596239505342764,0.40823501504643184,2.8e-4
2510009,"County 251, VTD 0009 (rural)",rural,0.1817861972149244,0.1347935868074778,0.23566671716270732,0
2510010,"County 251, VTD 0010 (rural)",rural,0.30943660145678015,0.23958529877737578,0.3853128692619974,7e-5
2510011,"County 251, VTD 0011 (rural)",rural,0.2614849547850271,0.19942086248445834,0.3302614763025416,0
2510012A,"County 251, VTD 0012 (rural)",rural,0.2713483549538939,0.20745211156076118,0.3418837520920526,0
2510012B,"County 251, VTD 0012 (suburbs)",suburbs,0.2740272499873162,0.20707091779102385,0.34817256377106537,0
2510013,"County 251, VTD 0013 (rural)",rural,0.25856389549921455,0.19712858769872046,0.3267119122137491,0
2510014,"County 251, VTD 0014 (rural)",rural,0.18377820756991106,0.13647298169570488,0.23795307116660702,0
2510015,"County 251, VTD 0015 (rural)",rural,0.22524467977883983,0.16965307787313416,0.2878044773716869,0
2510016,"County 251, VTD 0016 (rural)",rural,0.26032903528849555,0.19850331195843723,0.32887006409284314,0
2510017,"County 251, VTD 0017 (urban)",urban,0.33082888097995405,0.25875841412967715,0.40833805099837023,3e-4
2510018,"County 251, VTD 0018 (urban)",urban,0.31246911601756683,0.24288869113873496,0.38788428240720674,6e-5
2510019,"County 251, VTD 0019 (urban)",urban,0.3063551219858896,0.2376016459421993,0.38107260661670517,8e-5
2510020,"County 251, VTD 0020 (urban)",urban,0.4109691555565963,0.33156379303519107,0.4934420631585336,0.03764
2510021,"County 251, VTD 0021 (rural)",rural,0.20616041061738494,0.15441875859022483,0.2648355985384526,0
2510022,"County 251, VTD 0022 (urban)",urban,0.3440068248858863,0.27054555583017315,0.4225474395104938,8.3e-4
2510023,"County 251, VTD 0023 (rural)",rural,0.17337547994477961,0.12862376537723588,0.22479186414933422,0
2510024,"County 251, VTD 0024 (rural)",rural,0.2654292506149791,0.20298583726946642,0.33447827219921594,0
2510025,"County 251, VTD 0025 (rural)",rural,0.31114300940451706,0.24156062754682742,0.38662197466152093,1e-5
2510026,"County 251, VTD 0026 (rural)",rural,0.19105020035448128,0.14224195603460907,0.2467723572606417,0
2510027,"County 251, VTD 0027 (rural)",rural,0.19554168857110543,0.1454999364896648,0.25261459954268606,0
2510028,"County 251, VTD 0028 (rural)",rural,0.24174816710503372,0.1831243322714547,0.3072585603791123,0
2510029,"County 251, VTD 0029 (rural)",rural,0.2439218089131921,0.1850231627655216,0.30966443237392066,0
2510030,"County 251, VTD 0030 (rural)",rural,0.21254527623982766,0.1593339852109754,0.27275721566774974,0
2510031,"County 251, VTD 0031 (rural)",rural,0.2411772871822953,0.1825411856531338,0.30673428513720585,0
2510032,"County 251, VTD 0032 (rural)",rural,0.2822196466719252,0.21665616644679725,0.35425063315848837,1e-5
2510033,"County 251, VTD 0033 (rural)",rural,0.2423077983428462,0.1834995780330076,0.30802096472892576,0
2510034,"County 251, VTD 0034 (urban)",urban,0.33394760448736655,0.2618282302660245,0.4113801464930859,2.7e-4
2510035,"County 251, VTD 0035 (rural)",rural,0.2839655819689556,0.21792199166826412,0.35649159173434986,0
2510036,"County 251, VTD 0036 (hispanic)",hispanic,0.39518005266979767,0.315930707560758,0.47810186287854256,0.01934
2510037,"County 251, VTD 0037 (suburbs)",suburbs,0.2906108251026054,0.22057430511379295,0.3676341311650844,2e-5
2510038,"County 251, VTD 0038 (rural)",rural,0.27562400663758874,0.2113929465949303,0.346358256077998,0
2510039,"County 251, VTD 0039 (suburbs)",suburbs,0.3405996465603993,0.2635500050031291,0.423427751333817,0.00129
2510040,"County 251, VTD 0040 (urban)",urban,0.37265393922547657,0.29559946898346207,0.45406598062918885,0.00567
2510041,"County 251, VTD 0041 (suburbs)",suburbs,0.3124164856948682,0.23923379476183146,0.3920947866832566,1e-4
2510042,"County 251, VTD 0042 (rural)",rural,0.40025319053161773,0.3213710023676577,0.4825768217158554,0.02398
2510043,"County 251, VTD 0043 (suburbs)",suburbs,0.599216713392014,0.5114273782384852,0.6831175207792578,0.9673
2530001,"County 253, VTD 0001 (rural)",rural,0.22499498233685494,0.1698829973611845,0.2869598265590651,0
2530002,"County 253, VTD 0002 (rural)",rural,0.21066874060656882,0.15837915975183284,0.2698014703837193,0
2530003,"County 253, VTD 0003 (rural)",rural,0.1332970398158953,0.09767044688659665,0.17489820024035777,0
2530004,"County 253, VTD 0004 (rural)",rural,0.17361567680401274,0.12890122769443516,0.2249695323177443,0
2550001,"County 255, VTD 0001 (hispanic)",hispanic,0.351361893283449,0.2774103640349645,0.43015912784617094,0.00139
2550002,"County 255, VTD 0002 (rural)",rural,0.16212426946785352,0.11970797140247899,0.21110700061302196,0
2550003,"County 255, VTD 0003 (rural)",rural,0.08198453952240259,0.058903857911276884,0.10954607692324181,0
2550004,"County 255, VTD 0004 (rural)",rural,0.30865217696209607,0.23996274541730214,0.3831917413645326,5e-5
2550005,"County 255, VTD 0005 (rural)",rural,0.31089494308374865,0.2417423505739438,0.385878985001153,3e-5
2550006,"County 255, VTD 0006 (rural)",rural,0.05215062013847032,0.037090792164847994,0.07035759457831607,0
2550007,"County 255, VTD 0007 (rural)",rural,0.12181099057067632,0.08867075521838343,0.1607430582501105,0
2550008,"County 255, VTD 0008 (rural)",rural,0.2661785561141981,0.20398153901409635,0.3348885592044661,0
2550009,"County 255, VTD 0009 (rural)",rural,0.16921497938710003,0.12531375012674945,0.21975082888164324,0
2550010,"County 255, VTD 0010 (rural)",rural,0.12272579931035474,0.08940397750022569,0.1618476918181671,0
2550011,"County 255, VTD 0011 (rural)",rural,0.25052780982784956,0.19114877514321296,0.3165357127934719,0
2550012,"County 255, VTD 0012 (rural)",rural,0.26091097541304387,0.19927766853352694,0.32918543469301803,0
